culture_nom,type_culture,surface,days_late,total_days,storm_days,rain_days,heat_days,frost_days,high_hum_days,high_wind_days,avg_temp,avg_humidity,avg_wind,actual_quantite
Maïs,Céréales,438.23077030233617,14,26,0,4,0,0,6,1,29.003063809266894,89,15.779749464167272,296.559109774946
Fraise,Fruits,200.05238552835655,0,51,0,2,1,1,1,0,13.449174094069726,65,29.280164099142276,783.3635144060227
Jasmin,Ornementales,434.26687290971046,0,83,0,1,3,1,4,0,18.501016502030215,65,29.503477404275607,860.9394161153037
Pomme,Fruits,195.47358492554838,0,80,2,2,2,0,3,2,11.404366638390432,56,14.236991751914518,2703.1430500376755
Oignon,Légumes,301.021319420559,10,87,1,0,1,1,5,0,24.8492106559726,58,27.564700217383905,695.4659679983281
Jasmin,Ornementales,125.58871398333908,0,53,0,0,3,0,4,1,22.60164357344225,52,32.736645775398244,242.09130973431834
Maïs,Céréales,260.22126500448405,0,33,0,4,0,0,3,0,17.956923895818434,45,15.12563366560841,250.4394618082414
Jasmin,Ornementales,76.94294115998346,0,73,0,2,1,0,1,1,30.207268831472412,69,21.292896876761787,190.05637211617227
Avoine,Céréales,359.84692053074656,10,37,0,4,2,1,5,1,23.97808860493043,50,24.50114115639917,97.05808618717599
Salades,Légumes,71.2572579643286,21,28,0,2,0,0,6,1,17.996771230503963,71,22.568403664162837,134.64837989834885
Tulipe,Ornementales,38.906261319995394,3,53,1,0,1,0,1,1,14.102626272269507,58,17.695998067127594,271.6559710004796
Framboise,Fruits,376.6558355789451,2,79,0,1,4,2,3,0,18.32290787454604,59,11.841540411871357,786.0795380069426
Pêche,Fruits,401.15416478388977,1,32,0,4,2,1,2,0,23.506999515960715,59,11.409274146694084,3817.41234850331
Riz,Céréales,440.1765330416396,3,49,1,4,3,0,5,1,26.068134642376343,72,27.763265766431537,113.06880753016415
Avoine,Céréales,333.39873030755786,7,18,0,5,2,1,4,4,23.970665443130972,57,13.396614089341087,76.02254533308228
Blé,Céréales,291.96660809840023,5,33,2,3,1,1,7,0,22.631992538061944,64,11.036059723169219,91.91293989982364
Carottes,Légumes,149.07896784354463,0,27,0,1,3,0,2,0,9.049403605862867,82,19.896753757809783,465.97139326202705
Fraise,Fruits,440.7251914241169,0,54,1,2,4,1,2,1,22.066793972875693,77,28.04499609688515,1806.946062416423
Tulipe,Ornementales,241.7756857867604,0,62,0,1,1,0,6,1,10.47713038843588,65,16.966669166943493,1786.7919526671906
Blé,Céréales,371.97552726904536,0,70,0,3,3,0,2,2,20.927965313797834,61,4.936987910901946,88.55038815388008
Fraise,Fruits,196.35729251919818,0,48,1,3,1,1,2,1,27.02017799210844,76,22.062617278415875,667.481897529617
Maïs,Céréales,346.29666871072277,21,16,2,3,4,0,6,1,15.508902988861198,61,20.012486525569805,135.60133504427748
Orange,Fruits,94.30126478297717,0,55,0,2,2,1,5,3,15.994949584846351,58,9.704506577028285,1360.5055855866258
Tomates,Légumes,168.8988832381453,5,55,0,6,4,0,5,0,20.49971191065965,46,21.96546254279976,1162.514355384992
Pomme,Fruits,475.0850496113605,10,88,1,1,0,0,8,1,26.897978247149748,51,6.798271636181836,6940.2099057492205
Maïs,Céréales,56.8636954053878,5,18,1,4,1,0,5,2,27.708121018098748,68,14.531730291459041,25.526235503174327
Tomates,Légumes,208.46265819492658,0,43,0,2,1,1,7,1,30.752172762629954,88,32.74723798013488,1583.0010604938554
Banane,Fruits,207.11638561972072,14,71,0,2,5,0,3,2,24.62764140586103,47,29.183078511044563,3236.1717378481067
Carottes,Légumes,71.94574587917955,14,49,1,4,1,1,2,2,10.429067064755003,59,14.47074806952507,194.40104589182752
Salades,Légumes,67.20571696589464,7,22,1,3,2,1,6,1,23.24684919001446,34,22.274842683719438,223.28017005046866
Blé,Céréales,163.6646090572988,2,53,0,0,3,0,4,0,21.929458374445264,80,1.843115054053218,60.198002678537215
Framboise,Fruits,412.76638187411936,0,74,0,2,0,0,6,0,18.36347734109609,64,13.861280145507159,1045.9854407011094
Riz,Céréales,264.03644050801637,0,62,0,7,0,0,2,2,17.81156363654739,45,17.638562621551426,150.94770997518842
Rosier,Ornementales,161.23047192125614,0,17,0,4,2,1,3,0,24.75422960060255,69,28.12390825875582,912.8170040476609
Jasmin,Ornementales,463.79630552398066,5,87,0,2,0,1,3,0,15.921605214690038,34,17.236023502827862,743.4826856001473
Oignon,Légumes,194.33474159519096,5,13,0,3,1,0,2,2,27.272661813464964,60,11.354068610018812,491.292059431581
Riz,Céréales,207.63343362416876,2,68,1,1,0,1,6,1,13.48468592328879,81,22.19429215290936,119.00590077799136
Riz,Céréales,115.08360601135809,5,46,0,2,2,0,3,1,34.12177767501247,48,21.35443405819405,47.572983591110386
Blé,Céréales,247.24320069135084,14,69,0,2,1,1,5,0,12.616433692832626,63,10.924800884441304,46.214858294436965
Riz,Céréales,211.74007752572857,0,62,2,2,3,0,4,1,25.176909798517134,73,14.079222323589025,91.30400869985637
Pêche,Fruits,498.85308033989406,0,76,0,2,3,0,6,0,21.67438803120082,35,15.817530886659426,5700.3201886522365
Tomates,Légumes,426.2223296491552,0,73,1,2,2,1,6,0,23.80755147540842,58,20.003093151696266,2861.4772485426165
Carottes,Légumes,153.56941077371565,0,78,2,1,3,0,4,2,18.420677858274704,49,0.0,533.0333420835599
Laurier-rose,Ornementales,88.23796956540411,5,84,1,0,2,0,7,0,24.30873788399724,39,18.934747707612523,184.27838881659952
Blé,Céréales,127.35121409444277,5,67,1,1,2,0,2,0,23.451821247148917,60,25.34542804926203,50.47477562127568
Tomates,Légumes,186.61672710096704,0,64,1,2,2,0,3,2,19.211576537900065,100,27.49675204423785,1363.4037885900568
Rosier,Ornementales,81.53569964186588,0,30,0,3,0,2,1,1,33.26513735121887,71,24.097477565738757,443.96294127528773
Salades,Légumes,389.206589494682,2,36,1,7,3,1,7,1,26.195032515610762,63,31.28761223968646,1269.680250188428
Orange,Fruits,468.3634077583804,14,38,1,2,1,0,8,0,23.044754656576867,34,14.885492015280555,5986.947906966601
Pomme,Fruits,243.54965450795487,0,65,0,1,4,0,2,4,25.578647773059153,78,28.457430664435226,2841.440980831073
Pêche,Fruits,192.73919491815437,14,73,0,3,3,0,4,1,27.9543069348567,85,37.84222517469982,1528.5751866297867
Salades,Légumes,428.35308249833486,7,83,1,4,0,0,7,3,24.78348298294495,75,25.023203703787292,1245.0471584954282
Rosier,Ornementales,54.11798969671709,0,71,0,4,3,0,3,1,17.64261496265401,66,10.675396757125458,266.8699942684622
Tulipe,Ornementales,73.26528488555924,0,26,0,3,1,1,5,1,17.21709914438065,45,23.043837419909423,561.3404474560018
Lentille,Légumes,463.5789926891585,0,73,1,0,2,0,2,2,11.180461734889732,54,26.618383704752677,125.06708630739556
Blé,Céréales,459.36910620313074,5,27,0,4,2,0,3,1,22.441303259471944,92,25.852812358996033,151.6397107642502
Orange,Fruits,268.05945658630156,0,51,1,7,2,1,2,1,17.58367757123583,48,37.10239199816258,5295.95096296644
Framboise,Fruits,55.220460093104755,5,87,0,6,6,0,5,2,30.23936784359739,63,19.973435811682673,103.14099882694126
Laurier-rose,Ornementales,53.985692826698056,0,67,0,2,2,0,8,0,26.013046783270834,47,28.884023586780653,166.1831366348882
Laurier-rose,Ornementales,205.299506171448,0,38,1,7,3,0,3,3,14.618050738042708,71,16.17690119701014,491.68240445037696
Pêche,Fruits,33.0689966661007,3,31,0,3,3,0,3,1,21.43732446791044,71,26.44772869066746,242.0618798886324
Tulipe,Ornementales,283.7152294768493,0,25,0,4,1,1,4,2,29.623165158294825,75,17.061119271382257,1746.713151493797
Jasmin,Ornementales,314.77017615333745,5,63,2,3,1,0,1,1,18.113173792682822,47,25.089798800291156,397.69786841412474
Oignon,Légumes,181.36562212371652,0,13,1,4,4,1,5,0,15.163475505323754,73,18.7653454623757,488.9442193752874
Fraise,Fruits,386.9356675203994,21,77,3,1,1,0,1,1,26.916045662345873,82,17.82951998822951,689.5606779358687
Oignon,Légumes,377.46787127117665,21,32,0,3,4,1,2,0,19.25919527033806,61,6.110339010936418,500.0869002786705
Maïs,Céréales,231.25167844161126,0,87,0,4,0,0,7,1,20.859330296844487,58,12.10418240448007,229.1117503349846
Riz,Céréales,168.75690111709898,0,59,0,1,0,0,4,0,27.1420783504839,74,21.908359638485337,114.27443452777902
Pomme de terre,Légumes,289.87037513902413,14,55,1,6,2,0,4,1,25.69112063568147,73,7.61227769636638,780.988464654832
Oignon,Légumes,131.2554047869734,0,56,0,0,2,0,6,2,24.72785507278206,72,21.672830394962666,330.8081073439875
Framboise,Fruits,280.54510140329126,0,45,0,1,3,0,6,0,19.910131563911246,56,22.43906805424776,643.0130654001994
Tomates,Légumes,424.93653759884245,0,30,1,4,4,0,2,2,24.007157996727692,35,10.204514985426353,2961.156999046889
Pomme,Fruits,190.48140556430673,0,80,0,2,3,0,4,2,26.214759884992077,59,11.160569745554623,2539.120383333051
Pomme,Fruits,276.8673143241722,5,29,3,4,0,0,5,1,22.80983606180398,63,16.77695315967439,3140.932782246573
Tulipe,Ornementales,292.68925581441584,0,38,1,4,2,2,4,1,27.86420972714317,39,27.248297618479643,1559.0708718766437
Framboise,Fruits,43.05710871628778,0,84,0,2,3,0,4,0,21.956623397528315,56,0.0,107.56203678863154
Pêche,Fruits,441.5313924741103,21,32,0,2,1,0,4,1,22.294459335230282,69,41.39993050827792,3096.4978231347723
Pêche,Fruits,72.1550821657766,0,11,1,3,2,0,3,0,29.491400743505228,72,14.042185878744661,688.1317854745969
Maïs,Céréales,291.0078614683247,0,43,0,2,1,0,2,1,17.524297906999116,38,8.447931355917405,218.92482027369584
Jasmin,Ornementales,483.5393871342374,0,44,0,3,2,1,1,2,22.062354506108516,48,13.139253149664471,882.0520976802493
Framboise,Fruits,82.26251396652009,5,88,1,2,1,1,2,1,7.313026445379201,77,14.94894207267388,196.41602956347907
Banane,Fruits,425.95687264690076,0,31,0,3,3,0,1,3,31.360799443353553,49,14.206839996712178,7638.164207475425
Riz,Céréales,188.58005515171624,0,16,0,10,2,0,6,1,14.254985594311012,58,13.563881791591328,80.54198667251288
Framboise,Fruits,498.36206653039073,0,21,0,3,1,0,3,0,21.850530279595457,72,28.185098286786513,1404.145768453499
Jasmin,Ornementales,151.02990456583797,3,73,0,3,3,1,4,1,27.89759120350477,53,20.612863075338616,358.14424593375645
Jasmin,Ornementales,497.3756697251475,0,11,0,1,2,0,4,1,23.30263663352638,45,24.02741320525212,782.6302976531118
Jasmin,Ornementales,321.6567607865616,0,65,1,3,1,0,4,0,20.00991084704945,65,20.2772146575865,591.0928787057779
Pomme,Fruits,366.04150756799424,3,15,0,2,1,2,5,1,19.189406874893457,66,3.1965442486979327,4132.216314097186
Blé,Céréales,250.87090701830328,1,53,0,3,2,0,4,1,25.430782584564625,50,30.40932231892887,92.79983636630217
Pomme,Fruits,403.32703382404446,0,53,1,2,0,0,4,1,17.203521976886556,49,29.060569663279537,5313.996994126318
Fraise,Fruits,268.3915782576953,21,66,0,6,2,0,4,1,23.321374974181687,72,15.41855409172599,641.9512899576281
Oignon,Légumes,234.41593544787716,0,63,1,1,2,0,2,1,35.545861339591035,77,37.68122926384554,609.9374613897861
Maïs,Céréales,401.83382622172957,3,64,0,3,3,0,3,0,24.073704709983996,80,4.244559495486184,426.0271217065712
Tomates,Légumes,271.327342069655,14,26,0,8,2,0,7,0,19.942248050327624,66,28.903583309026864,1741.3376369857056
Laurier-rose,Ornementales,383.8903067506551,2,13,1,1,3,1,5,0,22.704391904125664,39,16.347156841850893,1159.9946390648
Pomme de terre,Légumes,312.74264176370554,21,26,0,5,3,0,8,2,26.091735228170407,83,7.14383976503537,707.9069594852552
Jasmin,Ornementales,268.47482333595343,0,74,0,6,1,0,2,0,19.76265943931004,34,1.8271174258026726,595.9845804187731
Lentille,Légumes,303.1544349808738,0,86,0,4,2,1,4,2,11.29597303658972,58,35.301814051454,62.491444668149214
Lentille,Légumes,374.2663223456719,0,14,0,1,0,0,5,0,19.752009127718093,45,24.481546868619883,83.21805789301548
Orange,Fruits,220.73217194406823,0,19,0,3,3,0,2,0,28.872268688339094,50,4.819527001863415,4975.240991684819
Framboise,Fruits,412.23888897141484,0,41,0,6,7,2,4,1,31.295915690834626,64,15.135373383494128,701.9992343835803
Avoine,Céréales,78.13665617728508,0,33,0,5,2,1,4,1,15.858453637172063,77,5.156515407444127,19.618357584317252
Blé,Céréales,29.56273616201596,10,44,1,2,1,1,5,2,21.82967856630152,91,24.20849514971113,8.929722496456124
Riz,Céréales,72.25459451458258,2,87,1,1,1,0,5,1,21.581085247345538,80,17.512432307923007,39.74905821274548
Salades,Légumes,488.2580370343521,14,74,0,3,1,0,6,1,25.371621014326145,45,23.73390296271696,1263.4595360579715
Rosier,Ornementales,156.6892027340304,5,16,1,4,3,1,5,3,6.549205055340641,43,13.63225163376281,525.6725549487448
Pomme de terre,Légumes,296.58206021875276,21,52,0,1,2,0,1,1,23.36901708064049,71,31.486607170966344,649.7782157191956
Lentille,Légumes,318.0149073418239,0,16,1,4,1,0,6,1,12.62711974020848,62,2.7589650683771723,66.99411782860042
Laurier-rose,Ornementales,337.854607885932,0,89,0,7,2,0,3,2,31.471384022905475,46,43.940528474663026,1067.9737076285428
Pomme de terre,Légumes,271.0864641729058,2,69,0,1,3,0,3,0,19.630341511505257,38,17.321905837605442,1096.9603639287357
Blé,Céréales,416.2824112605031,7,86,1,4,1,1,3,0,22.16311166985222,37,32.32583335459925,138.83479781208092
Framboise,Fruits,11.693880772481766,0,52,0,3,0,1,11,1,35.00682980852686,58,40.46930483094217,26.37648374620408
Rosier,Ornementales,422.95098514323286,0,19,0,6,0,1,2,0,25.055763472269145,70,18.520704574273495,1691.937078277605
Blé,Céréales,222.1386515263376,0,77,1,3,2,1,4,1,25.90448222966541,46,34.69674722494801,71.8493789416
Orange,Fruits,353.3262363286514,5,25,0,4,2,0,3,0,22.06422895716997,66,1.6900080784344276,4777.110805200399
Jasmin,Ornementales,214.02957095489657,3,89,0,7,2,1,3,0,13.881689345560472,48,6.147409367409903,429.1261457373186
Maïs,Céréales,117.41015884611265,7,34,2,2,1,0,3,0,11.913984527989854,78,33.29180756344785,80.57397528730439
Tulipe,Ornementales,477.697975044172,0,21,0,2,4,0,2,2,22.602024794616224,76,31.994103543953507,3978.34348671721
Salades,Légumes,124.09364366491045,0,57,2,2,3,0,8,0,21.155683372806344,69,14.274153864431838,421.1771036387906
Pêche,Fruits,107.7627019508529,0,62,0,2,0,0,2,0,16.688359152481297,68,25.578941750728678,1213.8859812189303
Rosier,Ornementales,441.2287127741929,0,68,0,2,2,0,4,1,22.510799954095333,53,7.78878221830044,1882.5192785660606
Salades,Légumes,124.95246615236968,0,52,1,8,5,1,5,2,26.87424006160746,71,23.647018004904595,448.7625045923963
Lentille,Légumes,21.24699007939098,5,55,1,3,3,0,5,0,28.829408314617318,23,25.079017093737576,3.7654885229620274
Pomme,Fruits,284.97094897722957,0,42,0,5,2,0,7,1,23.351386930462926,21,8.159406878328646,3736.6423981919797
Jasmin,Ornementales,366.93792990880405,5,12,0,3,3,0,6,0,20.962585804832297,49,18.342573217538913,570.5245111009227
Pomme de terre,Légumes,332.421139473693,1,60,0,3,2,0,5,1,15.320622800161836,62,15.8615741541613,1246.6655683216375
Maïs,Céréales,491.09186018220987,3,26,0,5,2,0,5,0,27.281093010565552,57,15.121260522420375,330.5658341762546
Framboise,Fruits,201.32142391415195,0,28,0,2,4,1,6,1,30.319141187684522,61,15.920472882004557,460.1669491325784
Lentille,Légumes,11.103248884461161,0,61,0,1,1,1,6,0,27.89447694137821,72,41.945014263522275,2.5164690443668944
Pêche,Fruits,360.07012368298814,0,81,1,4,2,0,5,1,16.57251055673529,37,12.807027173024553,3669.669903965838
Pomme,Fruits,481.0908155829697,0,34,1,3,2,1,2,2,22.093040218511856,63,22.799411308272617,8213.304291087845
Blé,Céréales,463.93512279827416,0,39,0,0,3,1,6,2,17.59496963599691,68,23.080624230585833,149.11719168234325
Jasmin,Ornementales,55.834594856997754,0,35,0,5,1,0,6,0,14.488088047090951,44,17.815641955713804,86.51454896120659
Tulipe,Ornementales,215.8683418326599,0,73,0,2,1,0,5,0,17.565265647759908,75,17.3482516178692,2010.4623820024951
Pomme de terre,Légumes,20.170202521250232,3,66,1,1,0,0,2,0,17.694593009511497,55,19.26575559245786,83.0485000266449
Pomme de terre,Légumes,395.73904900074854,0,58,0,1,3,1,5,3,19.430042325535876,81,36.1780819374063,1895.9366909416324
Salades,Légumes,427.17394940598473,3,16,0,4,2,1,0,1,11.40700868371729,67,20.118536960390625,1182.0484860379431
Pomme,Fruits,225.7960372600815,0,69,0,0,3,0,3,0,27.542164433134253,37,30.33129801442331,3215.088315830249
Tulipe,Ornementales,180.3579610673782,0,12,0,2,3,0,2,1,24.647522523024215,49,17.51481268312513,1591.959187758174
Orange,Fruits,201.27455013650177,3,32,3,1,1,0,4,1,15.009026623646074,74,0.0,3148.738899951822
Salades,Légumes,313.82647382771296,2,16,1,7,1,0,10,1,23.28749908346384,71,12.1248468809707,737.7476895976656
Tulipe,Ornementales,17.60831116464287,3,19,1,3,4,1,4,0,9.751671026007173,54,3.4526718792429136,129.22355337649282
Pomme de terre,Légumes,419.87283327905226,5,54,0,1,4,0,4,0,27.378048180890904,50,25.05413511609967,1553.8370863505852
Blé,Céréales,52.530818340980176,2,36,0,4,1,0,7,1,20.507869145120996,31,21.84399696286157,20.411675151150323
Avoine,Céréales,431.6395291085377,0,70,0,3,1,0,7,1,26.175896059885854,70,24.29058329592094,132.25985849395764
Tomates,Légumes,99.11383968598057,0,64,1,2,2,0,6,0,18.031941685438884,47,14.534071340156107,804.9577216972014
Jasmin,Ornementales,83.11590187246208,3,18,0,1,2,0,3,1,9.604956614516215,60,21.70797727240584,114.3324729368803
Fraise,Fruits,245.22438943268014,2,73,0,3,0,1,2,2,31.430366205159267,55,15.719182986198666,928.6938372458819
Fraise,Fruits,93.41335593676382,5,86,0,2,3,0,4,1,21.820109927476896,57,0.10429030854250598,377.27096421977956
Riz,Céréales,280.7539774187606,0,16,0,5,5,0,3,0,19.974420355793114,59,21.06669025703189,138.043747388447
Banane,Fruits,211.21863816174658,21,25,0,4,0,0,3,2,18.482937562182638,45,15.669305391441462,2401.68766370604
Avoine,Céréales,453.1291594200314,14,66,1,0,5,1,3,1,18.48611627584214,40,23.090756040043164,104.31939169967617
Pomme,Fruits,136.8291526444881,14,56,0,2,1,0,8,2,21.99524425032556,82,16.524978007837746,1456.309768396498
Fraise,Fruits,18.076953088037598,0,18,1,3,1,0,6,2,25.15057261075535,58,15.112690218740202,52.62191117734298
Riz,Céréales,338.05218692344187,0,33,1,4,2,1,6,2,28.259565735655535,56,32.674903541379464,126.98334530475016
Avoine,Céréales,76.53759038328114,10,35,1,3,3,0,4,1,18.754776782251078,62,15.510908696735031,18.626282187737175
Rosier,Ornementales,424.40041895972405,7,18,1,4,2,0,5,0,17.416136652120304,61,13.530472393405665,2012.955317980032
Salades,Légumes,13.882531352842355,0,75,2,5,2,0,7,0,27.97464039264029,42,12.023499750456995,40.66198988236813
Pomme,Fruits,446.0093067179307,1,46,0,3,1,0,2,1,20.252889221037268,20,24.811544173978596,7411.442540690835
Fraise,Fruits,23.6056898359007,1,81,0,7,2,0,3,1,12.544583980207095,60,17.51075858346772,107.47045442605037
Pomme,Fruits,195.3508732147318,0,66,1,4,3,0,5,1,25.45592224807138,55,2.7990049138328708,3121.6155999590574
Orange,Fruits,42.81405710938432,0,18,0,2,3,1,3,1,36.8321754416307,58,20.46600545568665,670.42385223803
Blé,Céréales,99.81576501560468,5,35,0,7,3,1,6,1,15.472350556154046,46,13.233104960409818,24.005673185363086
Oignon,Légumes,424.3759920568373,14,72,0,2,0,1,3,0,21.22617627262885,52,24.645801755800694,807.4147623064974
Rosier,Ornementales,50.02188619229362,2,18,0,3,1,0,2,1,26.614856016292904,55,41.15259478781488,283.51071980251567
Maïs,Céréales,325.0341485470879,0,71,1,3,3,0,3,4,18.067497841323036,43,22.38597858913091,283.0749042016124
Maïs,Céréales,379.83145423879836,0,15,0,4,0,1,5,2,22.306659741750284,72,6.9274819222743815,208.58961111239188
Orange,Fruits,177.97448742076313,7,23,0,3,0,0,6,0,28.31851061160922,70,11.982931781412415,3098.1914621619235
Tomates,Légumes,444.95372447876633,0,29,1,2,1,0,2,0,17.566079215283423,52,10.111198749412617,3580.6285426018744
Banane,Fruits,449.85073441280014,3,77,1,2,3,1,1,1,14.980151495250212,66,13.76338777520378,9658.538001747998
Tulipe,Ornementales,154.9840007086913,21,56,0,1,1,0,3,4,5.406521370614321,87,45.597980183516185,522.0011796957476
Tulipe,Ornementales,317.51110839667837,0,49,0,3,0,0,5,0,19.561367800074517,100,14.47220702603601,2760.296861012546
Laurier-rose,Ornementales,93.72937072558086,3,19,1,1,2,1,3,2,13.504739390641452,59,21.343249188931647,248.89602139883505
Rosier,Ornementales,214.8446429874757,0,67,0,0,5,2,2,0,23.70762793831936,77,25.275957230510954,1035.0831802836187
Blé,Céréales,184.5179327094502,2,70,1,8,1,0,6,0,20.576800103800963,72,17.038133183454768,64.37042542452451
Rosier,Ornementales,145.7266962262024,0,60,0,3,5,0,3,0,29.24401549077912,58,8.476041630746828,608.623449538313
Blé,Céréales,235.38465323975572,10,22,1,3,2,0,2,2,31.201051506679974,39,43.644648274757834,53.17172418266298
Banane,Fruits,402.8456066636764,2,58,1,4,3,0,2,1,17.996534308112878,60,16.29105112779982,10184.49298805457
Riz,Céréales,100.32367367664098,2,30,2,2,1,0,4,1,19.939817841126633,65,16.65287984759989,40.95365688093966
Framboise,Fruits,66.0852241830785,0,78,1,1,3,1,7,1,24.050798798581702,43,1.2898208886555373,160.81835349509103
Framboise,Fruits,369.3865183164666,0,29,0,2,1,0,4,0,27.91736522932091,61,26.202624986271726,940.5763381030811
Pomme de terre,Légumes,59.73484409498557,0,18,0,7,0,0,4,2,18.503737876840507,52,17.96026726832177,254.75527624226874
Salades,Légumes,58.62117043433507,0,47,1,3,1,0,5,2,17.943845516410818,65,24.543654836643228,179.1497733907284
Lentille,Légumes,29.344651684075394,0,49,2,2,1,0,6,1,25.808654056476254,55,26.97957914275338,5.915482021609485
Avoine,Céréales,398.4351506972998,21,18,1,2,2,0,4,2,31.07905145720287,52,9.22949713588648,80.08357433325602
Framboise,Fruits,425.75125292590826,1,10,1,4,0,0,6,0,19.13603329920104,59,17.52760925353787,932.0307911743463
Fraise,Fruits,132.8584674654644,2,32,2,4,3,0,4,1,24.287117074336116,90,24.750882765034667,449.2425098533729
Jasmin,Ornementales,105.67876872295182,0,69,1,2,3,0,3,0,20.22304808276877,63,35.26927712881154,244.47914824610672
Salades,Légumes,44.07207093170336,7,78,1,0,2,0,3,2,19.177137492596948,52,22.03807006193074,105.72595118205673
Framboise,Fruits,453.45723968972646,1,58,1,3,2,0,4,3,21.495483638039673,77,8.91154604059588,1329.3980067678729
Lentille,Légumes,70.66772882940847,0,76,0,4,2,0,3,0,17.47187258133735,49,13.376891316956621,17.219978709602117
Jasmin,Ornementales,223.16229016711455,0,61,0,2,2,0,7,0,16.586901315905486,61,4.661719731138863,435.2698407736381
Blé,Céréales,206.39312415273994,3,67,0,7,1,0,4,3,15.886728192227958,67,25.365847973568652,57.194892290801306
Fraise,Fruits,302.02046235839083,0,71,1,2,3,0,2,1,30.214919170513344,51,24.895617157479528,1233.9409701350862
Pêche,Fruits,46.492767250344784,0,69,0,4,4,2,1,2,31.039354073986527,25,20.51702832735125,396.3702789552377
Lentille,Légumes,227.46848454085546,0,15,0,2,5,0,3,0,15.018580451658387,65,23.47823398006763,46.226243659779826
Pêche,Fruits,51.943712982114654,1,81,0,3,0,0,5,1,18.847187973638142,82,15.625257500702226,467.66195064151214
Banane,Fruits,24.031419717314222,0,76,1,4,2,0,8,0,23.57386232321273,86,17.140132752522877,498.26392961898944
Riz,Céréales,330.63693865298694,10,73,1,3,2,0,4,0,24.436551335635873,72,27.642895421482333,143.8700183163361
Carottes,Légumes,447.93451383050865,0,66,0,7,1,0,4,1,24.93451843362377,73,36.331537156326064,1636.687651578559
Salades,Légumes,397.93426474676005,3,40,2,3,3,0,4,1,18.956678448063723,49,10.206761635276528,1309.1850985522976
Rosier,Ornementales,335.3085863425029,21,39,0,5,1,0,4,0,20.218056571432108,86,44.74362839191343,853.1039063248843
Carottes,Légumes,406.90526890911553,1,36,0,7,0,2,5,3,24.945840339704816,51,18.57882849681021,1264.1609608862732
Tulipe,Ornementales,246.51889476374137,0,19,2,4,6,0,6,3,9.666929856232827,71,28.740416492432935,1767.2422207728007
Salades,Légumes,36.39603294655014,3,10,0,4,3,0,7,1,27.339446657290082,45,0.0,125.88369432993957
Maïs,Céréales,479.23698096081506,5,29,2,1,1,0,3,1,23.44004888038304,60,34.16319531713021,265.3928378696217
Pomme,Fruits,177.26630655175813,5,60,0,3,4,0,3,2,18.324126128174086,65,23.15802248442266,2332.7219496344446
Salades,Légumes,93.73329581409288,0,50,0,4,1,0,6,0,29.00711975358427,35,17.901924610980792,435.955514792331
Blé,Céréales,69.7428966796461,0,24,0,2,1,0,2,0,24.579252578180004,35,22.69626899607302,23.677720691109197
Oignon,Légumes,202.94065064118556,21,80,0,3,0,0,6,3,11.474124812133052,47,18.458618122044392,369.5409241957661
Carottes,Légumes,330.25761593805953,1,74,0,3,5,1,5,1,22.082619448309853,58,0.01657252227202477,968.6051601797428
Blé,Céréales,64.56180977204625,14,50,0,0,4,0,8,1,26.660481229422935,50,2.635568781364988,17.1236263152051
Salades,Légumes,21.97426130897979,0,80,0,3,1,0,7,4,25.165895376637256,64,0.0,81.46149091466475
Laurier-rose,Ornementales,193.2923446946456,0,52,1,2,1,0,4,1,36.41913848393888,59,6.214518746831763,583.3332334907958
Oignon,Légumes,208.6317189392661,21,38,0,2,3,0,7,2,15.477954155169535,45,13.549364614095348,350.64587979614527
Tulipe,Ornementales,173.82321749972422,21,11,2,3,1,0,7,1,20.046353775911918,52,0.0,571.8407737926884
Orange,Fruits,126.1357499467691,2,42,2,3,0,0,2,1,18.385370302096337,33,23.61277079930351,1989.629411338475
Avoine,Céréales,182.3859220160819,0,70,1,3,3,2,5,1,26.918164518561404,83,19.84865673215464,48.104287667944895
Blé,Céréales,350.119036227041,0,10,1,2,3,2,5,2,18.032897799768314,69,9.055139630659072,99.63563507539646
Blé,Céréales,319.56721624069104,21,70,0,2,6,1,8,0,23.602282414037028,32,38.696883335772554,77.91519442247397
Pêche,Fruits,337.10805226659096,0,76,1,5,4,1,6,2,20.591478182750375,56,35.28924006660309,3181.261801276577
Lentille,Légumes,393.1354577854832,0,46,0,3,1,1,6,0,20.5863030951623,77,22.88236685798363,78.47535157413915
Laurier-rose,Ornementales,339.0619000760623,5,62,1,6,3,1,3,0,34.982343150766084,71,29.406029339138456,851.6565549644594
Lentille,Légumes,497.3952402691914,3,16,0,3,2,1,5,1,26.077798734774866,48,40.421131389932796,102.34355802516401
Lentille,Légumes,14.93150918748946,21,56,1,4,3,0,4,3,22.767232429092743,75,34.85773963186474,2.1899012577217016
Tulipe,Ornementales,56.57146894310539,3,20,0,5,3,0,1,2,18.612931027817034,39,12.693365442631784,359.60229883564773
Rosier,Ornementales,392.8596824292383,0,84,0,3,3,0,4,1,28.741058812134558,77,14.961014021503892,2063.800307295872
Pomme de terre,Légumes,133.5649067285581,5,37,0,1,3,0,4,0,25.610823329641917,56,0.0,556.865381583243
Pêche,Fruits,51.248534970726446,2,89,0,2,3,0,5,0,19.866593577466475,62,0.0,623.1009549314259
Salades,Légumes,16.936337191237374,0,87,2,3,3,0,5,0,19.357977477473504,62,0.0,47.133385728063075
